FrameIndex,NumFramePresents,NumMisPresented,NumDroppedFrames,ReprojectionFlags,SystemTimeInSeconds,PreSubmitGpuMs,PostSubmitGpuMs,TotalRenderGpuMs,CompositorRenderGpuMs,CompositorRenderCpuMs,CompositorIdleCpuMs,ClientFrameIntervalMs,PresentCallCpuMs,WaitForPresentCpuMs,SubmitFrameMs,WaitGetPosesCalledMs,NewPosesReadyMs,NewFrameReadyMs,CompositorUpdateStartMs,CompositorUpdateEndMs,CompositorRenderStartMs
10297,1,0,0,4,0.000000,0.000000,0.000000,0.770048,0.770048,0.365800,0.000000,0.000000,0.113600,0.007000,0.000000,0.000000,0.000000,0.000000,8.157088,9.964788,8.186688
10298,1,0,0,4,0.000000,0.000000,0.000000,0.770048,0.770048,0.367300,0.000000,0.000000,0.085600,0.006900,0.000000,0.000000,0.000000,0.000000,8.159389,9.985088,8.189589
10299,1,0,0,4,0.000000,0.000000,0.000000,0.776192,0.776192,0.367200,0.000000,0.000000,0.106200,0.008000,0.000000,0.000000,0.000000,0.000000,8.160188,9.985388,8.195788
10300,1,0,0,4,0.000000,0.000000,0.000000,0.765952,0.765952,0.568900,0.000000,0.000000,0.120600,0.011800,0.000000,0.000000,0.000000,0.000000,8.158388,10.275688,8.190888
10301,1,0,0,4,0.000000,0.000000,0.000000,0.766976,0.766976,0.456500,0.000000,0.000000,0.116000,0.014100,0.000000,0.000000,0.000000,0.000000,8.041988,10.130589,8.083989
10302,1,0,0,4,0.000000,0.000000,0.000000,0.771072,0.771072,0.643600,0.000000,0.000000,0.115900,0.012700,0.000000,0.000000,0.000000,0.000000,8.042489,10.385789,8.095989
10303,1,0,0,4,0.000000,0.000000,0.000000,0.762880,0.762880,0.471200,0.000000,0.000000,0.110900,0.011000,0.000000,0.000000,0.000000,0.000000,7.813589,9.862589,7.854489
10304,1,0,0,4,0.000000,0.000000,0.000000,0.770048,0.770048,0.593700,0.000000,0.000000,0.088100,0.007200,0.000000,0.000000,0.000000,0.000000,7.816989,9.817389,7.867289
10305,1,0,0,4,0.000000,0.000000,0.000000,0.768000,0.768000,0.366900,0.000000,0.000000,0.077600,0.008000,0.000000,0.000000,0.000000,0.000000,7.812489,10.100388,7.843588
10306,1,0,0,4,0.000000,0.000000,0.000000,0.764928,0.764928,0.356200,0.000000,0.000000,0.119400,0.008100,0.000000,0.000000,0.000000,0.000000,7.774988,9.764588,7.804588
10307,1,0,0,4,0.000000,0.000000,0.000000,0.768000,0.768000,0.437700,0.000000,0.000000,0.093500,0.008500,0.000000,0.000000,0.000000,0.000000,7.776688,9.921188,7.820688
10308,1,0,0,4,0.000000,0.000000,0.000000,0.775168,0.775168,0.492400,0.000000,0.000000,0.092300,0.010500,0.000000,0.000000,0.000000,0.000000,7.780188,9.814888,7.826788
10309,1,0,0,4,0.000000,0.000000,0.000000,0.768000,0.768000,0.470000,0.000000,0.000000,0.122900,0.007800,0.000000,0.000000,0.000000,0.000000,7.776789,9.809790,7.818389
10310,1,0,0,4,0.000000,0.000000,0.000000,0.769024,0.769024,0.462800,0.000000,0.000000,0.084100,0.006700,0.000000,0.000000,0.000000,0.000000,7.783489,9.752889,7.842288
10311,1,0,0,4,0.000000,0.000000,0.000000,0.771072,0.771072,0.544100,0.000000,0.000000,0.078700,0.007100,0.000000,0.000000,0.000000,0.000000,7.777188,9.772088,7.819788
10312,1,0,0,4,0.000000,0.000000,0.000000,0.763904,0.763904,0.326400,0.000000,0.000000,0.068500,0.006700,0.000000,0.000000,0.000000,0.000000,7.774489,9.624589,7.800189
10313,1,0,0,4,0.000000,0.000000,0.000000,0.766976,0.766976,0.363700,0.000000,0.000000,0.112400,0.006500,0.000000,0.000000,0.000000,0.000000,7.777389,9.741888,7.809089
10314,1,0,0,4,0.000000,0.000000,0.000000,0.775168,0.775168,0.356700,0.000000,0.000000,0.078100,0.007600,0.000000,0.000000,0.000000,0.000000,7.774288,9.722288,7.804188
10315,1,0,0,4,0.000000,0.000000,0.000000,0.769024,0.769024,0.383700,0.000000,0.000000,0.110200,0.006700,0.000000,0.000000,0.000000,0.000000,7.773489,9.785488,7.802388
10316,1,0,0,4,0.000000,0.000000,0.000000,0.762912,0.762912,0.351200,0.000000,0.000000,0.104700,0.007000,0.000000,0.000000,0.000000,0.000000,7.775489,9.760889,7.802689
10317,1,0,0,4,0.000000,0.000000,0.000000,0.771040,0.771040,0.402900,0.000000,0.000000,0.127800,0.007000,0.000000,0.000000,0.000000,0.000000,7.777188,9.785688,7.812988
10318,1,0,0,4,0.000000,0.000000,0.000000,0.766976,0.766976,0.327700,0.000000,0.000000,0.067200,0.007500,0.000000,0.000000,0.000000,0.000000,7.773489,9.679389,7.799289
10319,1,0,0,4,0.000000,0.000000,0.000000,0.771072,0.771072,0.374700,0.000000,0.000000,0.082500,0.007100,0.000000,0.000000,0.000000,0.000000,7.774989,9.752889,7.807788
10320,1,0,0,4,0.000000,0.000000,0.000000,0.764928,0.764928,0.342100,0.000000,0.000000,0.072000,0.012000,0.000000,0.000000,0.000000,0.000000,7.775288,9.683589,7.803389
10321,1,0,0,4,0.000000,0.000000,0.000000,0.769024,0.769024,0.427400,0.000000,0.000000,0.119200,0.007200,0.000000,0.000000,0.000000,0.000000,7.775589,9.800488,7.810588
10322,1,0,0,4,0.000000,0.000000,0.000000,0.768992,0.768992,0.380500,0.000000,0.000000,0.116800,0.029700,0.000000,0.000000,0.000000,0.000000,7.774988,9.807888,7.813088
10323,1,0,0,4,0.000000,0.000000,0.000000,0.768000,0.768000,0.386400,0.000000,0.000000,0.110100,0.018100,0.000000,0.000000,0.000000,0.000000,7.775489,9.877989,7.805589
10324,1,0,0,4,0.000000,0.000000,0.000000,0.763904,0.763904,0.353200,0.000000,0.000000,0.100200,0.007700,0.000000,0.000000,0.000000,0.000000,7.775589,9.758089,7.804489
10325,1,0,0,4,0.000000,0.000000,0.000000,0.768000,0.768000,0.385300,0.000000,0.000000,0.116400,0.007100,0.000000,0.000000,0.000000,0.000000,7.775989,9.829689,7.810988
10326,1,0,0,4,0.000000,0.000000,0.000000,0.762880,0.762880,0.341900,0.000000,0.000000,0.126600,0.018300,0.000000,0.000000,0.000000,0.000000,7.773789,9.736289,7.800789
10327,1,0,0,4,0.000000,0.000000,0.000000,0.762880,0.762880,0.361200,0.000000,0.000000,0.072800,0.017600,0.000000,0.000000,0.000000,0.000000,7.775488,9.633488,7.800189
10328,1,0,0,4,0.000000,0.000000,0.000000,0.772096,0.772096,0.433800,0.000000,0.000000,0.149100,0.008100,0.000000,0.000000,0.000000,0.000000,7.775889,9.913489,7.843588
10329,1,0,0,4,0.000000,0.000000,0.000000,0.769024,0.769024,0.393500,0.000000,0.000000,0.088000,0.008200,0.000000,0.000000,0.000000,0.000000,7.776888,9.845689,7.812089
10330,1,0,0,4,0.000000,0.000000,0.000000,0.763904,0.763904,0.385900,0.000000,0.000000,0.092400,0.010100,0.000000,0.000000,0.000000,0.000000,7.775888,9.795089,7.809188
10331,1,0,0,4,0.000000,0.000000,0.000000,0.770048,0.770048,0.395000,0.000000,0.000000,0.085900,0.017900,0.000000,0.000000,0.000000,0.000000,7.776789,9.774988,7.816089
10332,1,0,0,4,0.000000,0.000000,0.000000,0.769024,0.769024,0.342200,0.000000,0.000000,0.074700,0.007400,0.000000,0.000000,0.000000,0.000000,7.775288,9.690988,7.803788
10333,1,0,0,4,0.000000,0.000000,0.000000,0.764928,0.764928,0.354400,0.000000,0.000000,0.076600,0.008500,0.000000,0.000000,0.000000,0.000000,7.773588,9.641788,7.800888
10334,1,0,0,4,0.000000,0.000000,0.000000,0.770048,0.770048,0.345800,0.000000,0.000000,0.070300,0.007800,0.000000,0.000000,0.000000,0.000000,7.773088,9.721988,7.798888
10335,1,0,0,4,0.000000,0.000000,0.000000,0.770048,0.770048,0.447200,0.000000,0.000000,0.096600,0.018600,0.000000,0.000000,0.000000,0.000000,7.797289,9.851389,7.845789
10336,1,0,0,4,0.000000,0.000000,0.000000,0.762880,0.762880,0.338100,0.000000,0.000000,0.074100,0.007900,0.000000,0.000000,0.000000,0.000000,7.813088,9.744788,7.840088
10337,1,0,0,4,0.000000,0.000000,0.000000,0.768000,0.768000,0.425600,0.000000,0.000000,0.093900,0.008600,0.000000,0.000000,0.000000,0.000000,7.834089,9.757289,7.887989
!systeminfo,os,gpu,cpu,cores,osmajor,osminor,osspversion,,,,,,,,,,,,,,,
0,Windows 10,NVIDIA TITAN X (Pascal),Intel(R) Xeon(R) CPU E5-1620 v3 @ 3.50GHz,8,10,0,0,,,,,,,,,,,,,,,
