FrameIndex,NumFramePresents,NumMisPresented,NumDroppedFrames,ReprojectionFlags,SystemTimeInSeconds,PreSubmitGpuMs,PostSubmitGpuMs,TotalRenderGpuMs,CompositorRenderGpuMs,CompositorRenderCpuMs,CompositorIdleCpuMs,ClientFrameIntervalMs,PresentCallCpuMs,WaitForPresentCpuMs,SubmitFrameMs,WaitGetPosesCalledMs,NewPosesReadyMs,NewFrameReadyMs,CompositorUpdateStartMs,CompositorUpdateEndMs,CompositorRenderStartMs
5726,3,2,0,172,94.246214,17.342464,0.019712,18.158850,0.796672,1.851300,0.000000,4.727100,0.320300,0.032600,0.800100,-34.851624,-6.113122,-2.163523,4.954488,9.214188,5.003688
5727,3,2,0,172,94.279717,17.523712,0.020704,18.352352,0.807936,2.027900,0.000000,4.497400,0.353400,0.024600,0.772300,-35.048923,-6.107223,-2.445423,4.598089,9.111488,4.631688
5728,3,2,0,172,94.313227,17.406048,0.020800,18.234783,0.807936,1.840400,0.000000,4.223500,0.468300,0.037000,0.769000,-35.344322,-6.119822,-1.991722,4.600188,9.640688,4.645488
5729,3,2,0,172,94.346737,17.790943,0.020576,18.621504,0.809984,2.300300,0.000000,4.647900,0.602400,0.035100,0.794900,-34.923923,-6.126222,-2.335922,4.491588,9.430788,4.540188
5730,3,2,0,172,94.380244,18.102272,0.019808,18.939232,0.817152,2.098200,0.000000,4.318600,0.388400,0.036500,0.775900,-35.271824,-6.119923,-2.338423,4.366789,9.648289,4.423389
5731,3,2,0,172,94.413771,18.630655,0.020480,19.468287,0.817152,2.009000,0.000000,5.999800,0.519500,0.035500,2.548700,-33.584522,-6.120823,0.633977,4.364388,9.818588,4.411888
5732,3,2,0,172,94.447285,17.027071,0.019744,17.882431,0.835616,2.157500,0.000000,7.387100,0.410800,0.036200,1.188800,-32.189926,-7.932923,-1.031023,4.366488,9.326689,4.414489
5733,3,2,0,172,94.480800,18.332705,0.021536,19.197025,0.842784,1.728400,0.000000,8.010401,0.329300,0.023400,2.292200,-33.375523,-8.062422,-1.813322,4.362689,9.198588,4.391589
5734,3,2,0,172,94.514315,18.569183,0.020480,19.433439,0.843776,1.459000,0.000000,6.911600,0.326200,0.027500,0.780700,-34.529224,-8.079623,-4.254423,4.362888,8.729189,4.389088
5735,3,2,0,172,94.547803,16.784386,0.021472,17.670113,0.864256,1.639000,0.000000,4.240200,0.305300,0.027500,0.701900,-37.268623,-8.084323,-4.556423,4.363189,9.100988,4.394588
5736,3,2,0,172,94.581318,10.583039,0.021568,11.465792,0.861184,1.656500,0.000000,4.122700,0.288200,0.047600,0.786500,-37.432823,-8.079723,-4.156223,4.361689,9.221089,4.390189
5737,3,2,0,108,94.614825,19.310656,0.021568,20.194431,0.862208,1.848800,0.000000,5.236100,0.333900,0.024200,0.666700,-36.296822,-8.082422,-4.515223,4.367589,9.394690,4.422389
5738,2,1,0,108,94.648330,17.411072,0.021504,18.285568,0.852992,1.162700,0.000000,4.251700,0.203900,0.036700,1.650800,-37.291725,-8.083722,-3.073023,4.364288,9.680888,4.393989
5739,2,1,0,108,94.670666,22.215681,0.020480,23.094273,0.858112,1.303500,0.000000,5.755500,0.306900,0.017100,0.879200,-24.620623,-8.082623,-4.506022,4.369689,8.878289,4.407489
5740,4,3,0,108,94.693008,23.275518,0.021536,24.156191,0.859136,2.179600,0.000000,7.117100,0.405800,0.034800,0.744400,-23.243423,-8.083823,-4.554123,4.410189,10.103088,4.459789
5741,2,2,0,108,94.715374,22.909952,0.021504,25.336832,2.405376,1.234800,0.000000,10.715700,0.217500,0.017100,0.617500,-19.687723,-8.083623,-4.654723,4.490688,9.097589,4.520588
5742,3,3,0,108,94.737715,21.486591,0.021504,23.913471,2.405376,2.203800,0.000000,13.781099,0.380300,0.037300,0.681000,-16.582123,-8.083722,-4.750222,4.719588,8.903588,4.761889
5743,1,1,0,108,94.760046,22.448128,0.020480,24.894463,2.425856,1.012500,0.000000,19.024801,0.095600,0.010600,0.790500,-11.328022,-8.079823,-3.802722,4.722288,9.927388,4.773189
5744,4,3,0,108,94.804739,23.774208,0.021504,24.673279,0.877568,1.821400,0.000000,23.304600,0.409200,0.035900,1.281800,-29.417124,-8.083323,-3.771023,4.718889,9.053289,4.749089
5745,2,2,0,108,94.827064,24.142847,0.020480,25.533438,1.370112,1.652100,0.000000,6.574700,0.267500,0.029000,0.649900,-23.765324,-8.077023,-4.626123,4.726089,10.122889,4.769489
5746,2,2,0,108,94.849694,24.087551,0.022528,26.526718,2.416640,1.152200,0.000000,13.214300,0.297600,0.020500,1.282300,-17.417023,-8.082623,-4.017323,4.590889,8.764488,4.626688
5747,3,3,0,108,94.871744,22.149120,0.020480,23.448574,1.278976,1.954300,0.000000,15.921401,0.366600,0.035000,0.791100,-14.168522,-8.084123,-3.660123,4.586789,8.763689,4.628789
5748,1,1,0,108,94.894081,12.401664,0.020576,14.835809,2.413568,1.084700,0.000000,20.617399,0.113300,0.009100,0.868100,-9.762623,-8.078322,-3.832723,4.590788,9.661689,4.638088
5749,4,3,0,108,94.938775,22.597631,0.021504,23.487455,0.868320,2.143700,0.000000,25.304901,0.462900,0.045300,0.691400,-27.401924,-8.076923,-4.108823,4.592989,8.883490,4.642989
5750,2,2,0,108,94.961107,23.956512,0.020544,26.403936,2.426880,1.692200,0.000000,10.869600,0.241500,0.021400,0.789200,-19.467823,-8.078424,-4.493023,4.586489,10.583089,4.627789
5751,3,3,0,108,94.983446,23.805952,0.021504,26.250240,2.422784,3.066100,0.000000,14.642200,0.403600,0.033100,0.805200,-15.714623,-8.084023,-4.470523,4.323189,10.032789,4.369388
5752,1,1,0,108,95.005789,23.388161,0.020672,25.830593,2.421760,1.029300,0.000000,18.320900,0.109900,0.009800,0.834800,-12.061022,-8.081422,-4.278623,4.322589,9.670689,4.356189
5753,4,3,0,108,95.050473,22.051838,0.020480,22.947838,0.875520,2.302300,0.000000,23.360800,0.510400,0.047200,0.813500,-29.353523,-8.078424,-4.172123,4.321689,7.989989,4.354589
5754,2,2,0,108,95.072808,24.822784,0.020480,27.254784,2.411520,1.427000,0.000000,10.284100,0.196300,0.019000,0.731800,-20.076422,-8.082523,-4.218023,4.324389,9.385089,4.353089
5755,3,3,0,108,95.095146,22.742016,0.021504,25.176064,2.412544,1.543400,0.000000,14.958600,0.325500,0.023500,0.640800,-15.411723,-8.084123,-4.402523,4.320689,9.763988,4.347989
5756,2,2,0,108,95.117498,21.791777,0.020640,23.138496,1.326080,1.278000,0.000000,18.586700,0.201300,0.024200,0.617100,-11.800723,-8.083222,-3.989923,4.331388,10.519888,4.360688
5757,3,3,0,108,95.139834,23.259134,0.020480,25.687038,2.407424,1.940400,0.000000,22.380800,0.360900,0.036000,0.585300,-7.997223,-8.080723,-4.438123,4.324489,10.365588,4.372989
5758,2,2,0,108,95.184504,22.670334,0.020480,23.501823,0.811008,1.084000,0.000000,28.388901,0.247800,0.020100,0.730700,-23.867723,-8.083323,-4.424023,4.328589,7.764489,4.364089
5759,2,2,0,108,95.206893,23.061502,0.020480,25.476061,2.394080,1.291900,0.000000,11.971400,0.228600,0.019200,0.748500,-18.454723,-8.083722,-4.128623,4.321688,8.751389,4.354388
5760,3,3,0,108,95.229209,22.542368,0.020480,24.970240,2.407392,1.777900,0.000000,18.566599,0.377600,0.030100,0.719100,-11.785222,-8.076323,-4.118823,4.320589,10.043789,4.350189
5761,1,1,0,172,95.251528,21.284895,0.020480,23.704575,2.399200,1.007500,0.000000,22.043600,0.114100,0.009200,0.807400,-8.277423,-8.076923,-4.232323,4.320389,9.944388,4.355789
5762,3,2,0,172,95.296209,12.389407,0.020640,13.272287,0.862240,2.087400,0.000000,25.946499,0.322000,0.031600,0.827200,-26.609823,-8.083223,-4.578923,4.325688,8.366789,4.373888
5763,3,2,0,172,95.329728,19.243010,0.020672,20.075714,0.812032,1.821600,0.000000,10.287500,0.319400,0.030000,0.620000,-31.268124,-8.080322,-4.609222,4.321189,9.055789,4.355189
5764,3,2,0,172,95.363246,17.334272,0.020480,18.215935,0.861184,1.809700,0.000000,3.880100,0.471400,0.034200,0.667500,-37.671124,-8.080422,-4.600122,4.521088,10.288788,4.571788
5765,3,2,0,172,95.396745,17.609726,0.020640,18.491550,0.861184,1.693300,0.000000,3.999900,0.416000,0.028500,1.062700,-37.526222,-7.867523,-3.847822,4.604989,10.129289,4.650989
5766,3,2,0,172,95.430263,18.555935,0.021504,19.434494,0.857056,1.670800,0.000000,5.610800,0.358100,0.032800,1.162600,-35.701424,-7.666222,-3.534822,4.656188,9.422789,4.703088
5767,3,2,0,172,95.463775,17.978464,0.020480,18.824320,0.825376,1.885300,0.000000,4.726000,0.330100,0.029400,0.764300,-36.405521,-7.453823,-3.370323,4.768288,9.102589,4.802188
5768,3,2,0,172,95.497274,19.712992,0.019456,20.568064,0.835616,1.756000,0.000000,4.638800,0.326000,0.032700,0.850200,-36.264324,-6.998223,-2.862623,4.750889,9.582989,4.784189
5769,3,2,0,172,95.530801,18.315231,0.020608,19.166304,0.830464,1.805600,0.000000,4.652900,0.448400,0.027800,0.776900,-35.815823,-7.036023,-3.355223,4.751889,10.032789,4.796288
5770,3,2,0,172,95.564304,18.541569,0.019456,19.392513,0.831488,1.711700,0.000000,4.262900,0.334900,0.033000,0.737500,-36.203423,-6.827723,-3.019823,4.752388,9.949689,4.800089
5771,3,2,0,172,95.597818,20.525055,0.019584,21.374079,0.829440,1.740800,0.000000,4.216300,0.369900,0.029200,1.481700,-36.076221,-6.613823,-2.039723,4.738089,9.548389,4.768789
5772,3,2,0,172,95.631318,20.198400,0.020512,21.025824,0.806912,1.547900,0.000000,6.061000,0.307300,0.030500,0.819800,-33.988720,-6.407123,-2.726623,4.739688,9.696488,4.769789
5773,3,2,0,172,95.664838,18.506687,0.022528,19.338175,0.808960,1.698100,0.000000,5.211800,0.314800,0.027100,0.817100,-34.640823,-6.198123,-1.644222,4.738188,9.160189,4.767989
5774,3,2,0,172,95.698340,19.467264,0.020480,20.292608,0.804864,2.274300,0.000000,5.333600,0.341800,0.030600,0.704000,-34.317223,-5.984823,-2.339823,4.386889,9.293489,4.416288
5775,3,2,0,172,95.731860,18.981823,0.020480,19.811262,0.808960,1.435500,0.000000,4.297600,0.315800,0.028500,1.368900,-35.151123,-5.779323,-1.270623,4.419489,9.512189,4.449989
5776,3,2,0,172,95.765362,18.825218,0.020480,19.652607,0.806912,1.589800,0.000000,5.265800,0.379400,0.032600,0.698800,-33.963123,-5.753323,-2.316723,4.422688,9.967288,4.465389
5777,3,2,0,172,95.798880,18.985985,0.019456,19.816448,0.811008,1.653400,0.000000,3.981900,0.349700,0.028800,0.873100,-35.243919,-5.754323,-1.767022,4.420989,9.856889,4.454489
5778,3,2,0,172,95.832404,19.356672,0.020480,20.180992,0.803840,1.720500,0.000000,4.705600,0.584100,0.068800,1.249300,-34.528423,-5.757123,-1.404923,4.421488,9.846088,4.465689
5779,3,2,0,172,95.865898,10.877953,0.019456,11.707392,0.809984,1.467200,0.000000,5.811600,0.341600,0.094800,0.708500,-33.396725,-5.756423,-1.482823,4.418089,9.115889,4.447589
5780,3,2,0,172,95.899407,18.618271,0.019456,19.447712,0.809984,1.772000,0.000000,4.683400,0.360200,0.033700,0.767100,-34.537224,-5.753923,-1.597723,4.420989,8.985889,4.464989
5781,3,2,0,172,95.932922,10.659841,0.019456,11.483136,0.803840,1.493200,0.000000,4.654700,0.326700,0.027100,0.721300,-34.570126,-5.756523,-1.102622,4.418189,9.740889,4.445589
5782,3,2,0,172,95.966443,19.071999,0.020480,19.866623,0.774144,1.793400,0.000000,5.047000,0.386000,0.032500,0.688800,-34.182724,-5.832223,-2.187123,4.467889,9.035688,4.500189
5783,3,2,0,172,95.999937,10.393600,0.019456,11.195393,0.782336,1.696100,0.000000,4.213700,0.361900,0.026000,0.871800,-35.059525,-5.826023,-1.160423,4.468189,8.826889,4.500189
5784,3,2,0,108,96.033452,10.171391,0.019456,10.974208,0.783360,1.401600,0.000000,5.092800,0.392500,0.054300,0.709000,-34.191219,-5.844223,-1.859923,4.479989,9.250089,4.510289
5785,2,1,0,108,96.066962,18.845695,0.020480,19.689470,0.823296,1.086600,0.000000,4.390900,0.296400,0.017900,0.679000,-34.918526,-5.845022,-2.010422,4.512788,9.819988,4.540588
5786,2,1,0,108,96.089308,20.353951,0.019456,21.155743,0.782336,1.428800,0.000000,4.270500,0.302400,0.036400,0.838100,-23.877522,-5.846323,-2.097623,4.600289,8.302488,4.631189
5787,2,1,0,108,96.111648,21.913471,0.019520,22.714304,0.781312,1.107700,0.000000,4.367600,0.180200,0.039500,0.685900,-23.775824,-5.819223,-2.394523,4.681789,10.083289,4.709789
5788,2,1,0,108,96.133993,20.111361,0.018592,20.904257,0.774304,1.100900,0.000000,5.180900,0.231400,0.019400,0.594100,-22.938524,-5.845023,-2.194923,4.770688,9.675488,4.820488
5789,2,1,0,108,96.156326,20.220768,0.020480,21.023743,0.782496,1.350600,0.000000,7.010100,0.227400,0.016200,0.574300,-21.124323,-5.843223,-2.621923,4.784589,8.406589,4.822389
5790,5,4,0,108,96.178667,21.715809,0.019456,22.514530,0.779264,2.476300,0.000000,8.257700,0.520700,0.050100,0.767700,-19.872524,-5.843123,-2.252523,4.927488,9.507088,4.957488
