FrameIndex,NumFramePresents,NumMisPresented,NumDroppedFrames,ReprojectionFlags,SystemTimeInSeconds,PreSubmitGpuMs,PostSubmitGpuMs,TotalRenderGpuMs,CompositorRenderGpuMs,CompositorRenderCpuMs,CompositorIdleCpuMs,ClientFrameIntervalMs,PresentCallCpuMs,WaitForPresentCpuMs,SubmitFrameMs,WaitGetPosesCalledMs,NewPosesReadyMs,NewFrameReadyMs,CompositorUpdateStartMs,CompositorUpdateEndMs,CompositorRenderStartMs
2333,1,0,0,4,0.000000,0.000000,0.000000,0.719872,0.719872,0.271700,0.000000,0.000000,0.099200,0.007800,0.000000,0.000000,0.000000,0.000000,8.074988,9.745688,8.110289
2334,1,0,0,4,0.000000,0.000000,0.000000,0.715776,0.715776,0.215400,0.000000,0.000000,0.086000,0.009500,0.000000,0.000000,0.000000,0.000000,8.079489,9.735389,8.117289
2335,1,0,0,4,0.000000,0.000000,0.000000,0.713728,0.713728,0.161500,0.000000,0.000000,0.083800,0.006700,0.000000,0.000000,0.000000,0.000000,8.073189,9.634389,8.097288
2336,1,0,0,4,0.000000,0.000000,0.000000,0.716800,0.716800,0.182500,0.000000,0.000000,0.099600,0.014700,0.000000,0.000000,0.000000,0.000000,8.073588,9.826589,8.102389
2337,1,0,0,4,0.000000,0.000000,0.000000,0.733184,0.733184,0.204400,0.000000,0.000000,0.138700,0.011300,0.000000,0.000000,0.000000,0.000000,8.077688,9.928988,8.109988
2338,1,0,0,4,0.000000,0.000000,0.000000,0.718848,0.718848,0.196500,0.000000,0.000000,0.100600,0.014300,0.000000,0.000000,0.000000,0.000000,8.076089,9.778189,8.108288
2339,1,0,0,4,0.000000,0.000000,0.000000,0.720896,0.720896,0.246900,0.000000,0.000000,0.093400,0.006800,0.000000,0.000000,0.000000,0.000000,8.075189,9.727388,8.105389
2340,1,0,0,4,0.000000,0.000000,0.000000,0.719872,0.719872,0.591200,0.000000,0.000000,0.125800,0.007400,0.000000,0.000000,0.000000,0.000000,8.076988,10.125789,8.115889
2341,1,0,0,4,0.000000,0.000000,0.000000,0.713728,0.713728,0.234500,0.000000,0.000000,0.086700,0.007600,0.000000,0.000000,0.000000,0.000000,7.841789,9.611089,7.865789
2342,1,0,0,4,0.000000,0.000000,0.000000,0.718848,0.718848,0.256000,0.000000,0.000000,0.114600,0.010600,0.000000,0.000000,0.000000,0.000000,7.845588,10.006887,7.884789
2343,1,0,0,4,0.000000,0.000000,0.000000,0.717792,0.717792,0.206200,0.000000,0.000000,0.115800,0.011100,0.000000,0.000000,0.000000,0.000000,7.846288,9.861689,7.880789
2344,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.278500,0.000000,0.000000,0.118500,0.012400,0.000000,0.000000,0.000000,0.000000,7.847389,9.854089,7.891889
2345,1,0,0,4,0.000000,0.000000,0.000000,0.714752,0.714752,0.298600,0.000000,0.000000,0.118600,0.013400,0.000000,0.000000,0.000000,0.000000,7.849488,9.931388,7.892088
